title,location,Main_task,qualifications,Preferred_Qualifications,skills,url
AI 모델(sLLM)개발자 주니어급 채용,서울 중구,"ㆍ생성형 AI 챗봇의 핵심 모델(sLLM) 설계 및 최적화
ㆍ대규모 언어 모델(LLM)의 파인튜닝 및 커스터마이징
ㆍ프롬프트 엔지니어링(Prompt Engineering) 및 모델 성능 개선
ㆍ사용자 맥락(Context)를 반영한 대화 모델 설계 및 테스트
ㆍ멀티모달 데이터(텍스트, 이미지 등) 처리 기술 통합
ㆍ지속적인 모델 모니터링 및 성능 평가, 업그레이드","ㆍ관련 경력 신입~3년 이상 또는 이에 준하는 실무 경험
ㆍLLM 파인튜닝 및 배포 경험 우대
ㆍ대규모 생성형 AI 모델 설계 및 운영 경험자 우대","ㆍPyTorch, LangChain, TensorFlow, Hugging Face Transformers 등 활용 능숙자
ㆍ최신 LLM 트렌드(GPT, BLOOM, LLaMA 등)에 대한 이해
ㆍ분산 훈련 및 클라우드 기반 모델 운영 경험
ㆍAPI 설계 및 외부 서비스 연동 경험 우대
ㆍ자연어 생성 모델의 윤리적 이슈 및 안전성 검토 경험자 우대",[],https://jumpit.saramin.co.kr/position/43669
"2D/3D Detection, Vision Inspection Engineer",서울 강남구,"• 물류 자동화 또는 생산 자동화를 위한 2D/3D 객체 인지
• 2D/3D 데이터를 이용한 비전 검사
 
 1. 객체 검출을 위한 2D/3D Detection
 2. 비전 검사를 위한 학습 기반의 불량 검출 기법 또는 Anomaly Detection","• Python/C++을 사용한 컴퓨터 비전 알고리즘 개발 경험자
• Pytorch와 같은 프레임워크를 사용한 다양한 2D/3D Detection 모델 학습 및 개발 경험자","• Point Cloud 데이터를 사용하는 인공지능 모델 개발 및 알고리즘 개발 경험자
• 3D Depth 센서 사용 경험 및 이를 활용한 개발 경험자
• 멀티 카메라 또는 멀티 센서 캘리브레이션 개발 경험자
• 비전 검사를 위한 알고리즘 개발 및 장비 운영 경험자",[],https://jumpit.saramin.co.kr/position/43253
Data Scientist (경력 무관),서울 강남구,"• 기업의 비즈니스 최적화 문제 해결을 위한 AI/ML 모델 개발 수행
• 데이터 분석 및 최적화 프로젝트를 통한 기업의 비즈니스 문제 해결 및 AI 컨설팅
• sLLM을 활용한 AI 서비스 구축","• 컴퓨터 공학, 수학, 통계, 전자공학 등 AI 관련 전공자
• 수학, 통계, 컴퓨터공학 등 AI 관련 전공자 분
• ML/AI 알고리즘에 대한 이해 및 설명이 가능하신 분
• 데이터 전처리부터 모델 개발, 검증까지 전체 프로세스를 수행할 수 있는 분
• 문제 해결 능력과 분석적 사고력을 갖춘 분
• 원활한 커뮤니케이션 능력과 문서 작성 능력을 갖춘 분","• 관련 분야 석/박사 학위 소지자
• 딥러닝 또는 머신러닝을 활용한 분석 과제 또는 공모전 수상 경험
• sLLM 기반 서비스 개발 및 RAG 관련 프로젝트 경험",[],https://jumpit.saramin.co.kr/position/43416
미생물 BI Research Scientist (박사급) (신입~3년),경기 성남시,"• Multi-omic 데이터 분석 및 해석
• 미생물 기반 빅데이터 플랫폼 개발
• ML/DL을 이용한 질환 관련 바이오마커 발굴 및 검증","• 학력: 박사 이상
• 경력 : 신입~3년 이하
• 생명과학 관련 분야 전공자
• Python, R 중 1개 이상의 언어 및 bash, zsh 사용에 숙련된 자
• Bioinformatic analysis에 능숙한 자
• Bacteria WGS, metagenome, transcriptome 등 multi-omic 분석에 능숙한 자","• 해외 Post Doc 경험자
• ML/DL 분석 숙련
• 임상 데이터 분석 경험",[],https://jumpit.saramin.co.kr/position/42887
[AI연구소] AI연구원 - Computer Vision AI,서울 구로구,"• 컴퓨터 비전 관련 연구 및 모델 개발
• 영상 처리 알고리즘 개발
• 관련 학회 논문 제출 및 특허 작성","• AI 관련 분야 석사 학위 이상
• Pytorch, Tensorflow등 주요 Deep Learning framework 활용 능력
• Linux/Shell, docker/Container 활용 능력
• 형상관리 툴 활용 능력
• 의사 소통 능력","• 대규모 데이터 관리 및 전처리 경험
• VLM(Vision Language Model) 개발 경험
• 국제/국내 인공지능 대회 수상 이력
• 주요 학술대회에 논문 게재 이력",[],https://jumpit.saramin.co.kr/position/43832
[신입]영상처리/rPPG 연구개발 석박사,서울 서초구,"• rPPG(remote photoplethysmography) 기반의 생체정보(심박, 호흡, 산소포화도, 혈압 등)의 추출 알고리즘 개발
• 알고리즘 내재화를 통한 정확도 향상을 위한 개선 연구 
• Python, C++ 딥러닝 개발 능력 필수
• Computer Vision(opencv), signal processing, GUI 기술 활용
• 특허 및 논문 출판","• 학력 : 석사, 박사
• 경력 : 신입","• 영어 가능자
• 외부 세미나 발표 가능자
• 커뮤니케이션이 원활한 자
• 관련 분야 유경험자 및 연구 논문 스터디에 어려움이 없는자",[],https://jumpit.saramin.co.kr/position/43702
AI 엔지니어 모집,서울 금천구,"• 패혈증 진단을 위해 생산된 이미지 데이터를 분석하여 환자에게 적합한 진단결과를 제공하기 위한 AI 모델 개발
• 통계 (statistics) 및 시각화 (visualization) 기법을 이용하여 대량의 이미지로부터 실행가능한 인사이트 (actionable insight) 도출","• 관련 전공 분야의 학사 학위 이상( Computer Science, Computer Engineering, Data Science 등)
• Machine Learning/Deep Learning 분야에 대한 경력 3년 이상
• 프로그래밍 언어 (Python, R, C/C++) 중 한 개 이상에 대한 경력 3년이상
• AI개발 프레임워크 (PyTorch, numpy)에 대한 높은 숙련도
• 이미지 처리를 위한 딥러닝 모델 (CNN/RNN/Transformers/Object Detection)에 대한 경험
• 데이터 사이언스 (Data Aggregation, Model Validation, Sampling, and Visualization)에 대한 경험
• 문제의 본질에 대해 고민하고, 근본적인 해결책을 찾기 위해 끊임없이 노력하시는 분.
• 상호 이해를 위한 합리적 의사소통 능력을 가지신 분
• 직접 개발한 AI모델이 실제 환자에게 쓰여 도움이 되는 소중한 경험을 해보고 싶은 분","• AI Vision model 전공자 및 경력자
• 미생물 및 생명공학에 관한 경험
• 클라우드 컴퓨팅 및 MLOps에 관한 경험",[],https://jumpit.saramin.co.kr/position/43436
컴퓨터 비전 딥러닝/머신러닝 (신입),경기 성남시,"* 컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식)

• 딥러닝/머신러닝 모델 개발
- Classification(분류) / Object Detection(객체 검출)
- 데이터 셋 설계 및 구축 / 데이터 셋 통합 / Semi-Supervised Learning
- Image Augmentation / Auto-Labeling
- 딥러닝 모델 개발 및 경량화
• ADAS / DMS 개발
- ADAS : LDW / FCW / RCW / HMW / FVSA / MOD / FVSA / TSR / BSD / LPR 등
- DMS(Driver Monitoring Systems) : 운전자 신원인식 / 표정 / 시선 / 행위인식 등
• CCTV Surveillance
- 지능형 CCTV 솔루션 : 침입 / 배회 / 유기 / 폭행 / 화재 / 쓰러짐 / 신원인식
- 보행자 / 차량(차종/색상) / 번호판 인식/ 얼굴인식 / 인상착의(인종, 성별, 연령, 상하의, 신장)
• Embedded System
- 딥러닝 모델 변환 및 경량화(Quantization / Pruning)
- PC 기반에서 개발된 영상 인식 알고리즘 및 딥러닝 모델을 Embedded(CPU, NPU) 환경에 포팅 및 최적화
- Embedded System 환경에서 이미지 처리 및 노이즈 제거 등의 영상 인식 Algorithm 개발 및 포팅","• 학력 : 학사 이상 (석/박사 우대)
• 나이/성별 : 무관
• 경력 : 신입
• 전공 : 영상처리 관련 전공자
• 필수 :
- Computer Vision 이론적 배경 및 지식
- 영상처리 / 딥러닝 관련 실무 경험
- Python / C / C++ / OpenCV 개발 경험
- 자료구조/알고리즘 C언어 개발 경험
- 카메라 / 스트리밍 영상 / 녹화 영상처리 경험","• SW공학, 수학, 통계학, 전자공학, 컴퓨터공학, 시스템공학, 기계공학 등 그에 준하는 업무 능력 보유
• 영상처리 / 딥러닝 관련 전공자
• 탑티어 저널(CVPR, ICCV, ECCV, NeurlPS, ICML, ICLR, etc.) 논문 등재 및 특허 출원/등록 경험
• 최신 기술 동향 파악 및 SOTA 알고리즘 적용 경험
• Computer Vision 이론적 배경 지식 보유(전처리, 특징 추출, 머신비전 등)
• Tensorflow / PyTorch / TensorRT / Onnx / OpenVINO / OpencvDNN 등 딥러닝 프레임워크 사용 경험
• Docker / Conda / RTSP / FFmpeg / Cross compile / GUI 개발 경험
• AI Embedded System 경험
• Face Recognition, RCNN, SSD, Yolo 등 모델 학습 및 문제 해결 경험
• 주어진 문제를 해결하기 위해 다양한 기술적 방법을 연구하는 적극적인 자세를 가지신 분
• 영어 가능자",[],https://jumpit.saramin.co.kr/position/43065
AI엔지니어 채용,서울 강남구,"• 생성형 AI 기반 비지니스 어시스턴트 에이전트 개발을 위한 AI 엔지니어링 업무
• AI 모델 선정 튜닝 
 → Azure OpenAI 및 Microsoft 365 Copilot을 활용하여 개인화된 비서 기능, 업무 자동화, 실시간 데이터 분석이 가능한 AI모델 선정, 튜닝 및 프롬프트 엔지니어링, 작업
• 데이터 수집 및 전 처리
 → AI 모델 학습에 필요한 데이터를 수집, 정제, 전 처리하여 최적의 성능을 보장
• 모델 학습 및 최적화
 → 데이터를 활용해 AI 모델을 학습시키고 성능을 지속적으로 모니터링하며 최적화
• 모델 배포 및 운영 관리
 → AI 모델을 안정적으로 배포하고, 운영 중 발생하는 문제를 해결하며 지속적인 개선 작업","• 학력 및 경력
 → 컴퓨터 공학, 데이터 과학, 인공지능 등 관련 분야의 학사 학위 이상
 → AI 모델 개발 관련 3년 이상의 경력자
• 프로그래밍 언어: 
 → Python 등 AI 모델 및 데이터 처리에 필요한 언어에 능숙하신 분
• 클라우드 및 온 프레미스 경험자: 
 → Azure 환경에서의 AI 모델 개발 및 배포 경험, 온프레미스 LLM 구축, 파인튜닝 RAG 적용 경험자
• 데이터 분석 능력자:
 → 대규모 데이터셋을 다루고, 분석해 인사이트를 도출한 경험자","• Microsoft 365 Copilot 및 Teams 경험자 (Microsoft 생태계를 활용한 AI 개발경험)
• LLMOps 경험자 (LangChain 등 LLMOps 도구를 사용해 AI 모델을 관리하고 최적화한 경험)
• 업무 자동화 경험자 (RPA 도구를 활용해 업무 프로세스를 자동화한 경험)
• Azure AI & Data 관련 자격증 보유자",[],https://jumpit.saramin.co.kr/position/43855
알고리즘 개발자 신입 채용,인천 계양구,"• 기간계 시스템 개발 및 유지보수 
• ERP(더존 IU) 유지보수 운영","• 응용프로그래밍 분야 경력
• 응용프로그램개발 (C#, MSSQL) 개발 경험 필수","• 시스템 유지보수 경험자 우대
• ERP(더존 IU) 운영 경험자 우대",[],https://jumpit.saramin.co.kr/position/42123
알고리즘 개발_UE파트 연구원~책임급 채용,서울 강서구,"• 시스템 스펙 개발 Assist 
• 시스템 스펙 기반 의료 초음파 시스템 빔포밍 
• 신호처리 알고리즘 개발·개선을 통한 초음파 영상 질 향상 
• 고객 요구사항 제품 반영 
• 최신 및 혁신적 핵심 기술 개발 및 적용","• 학력 : 석사 이상(의료초음파, 의공학 또는 전자공학) 
• 경력 : 경력 무관(연구원~책임연구원) 
 - 초음파 신호·영상처리 또는 빔포밍 알고리즘 개발 경험 
• 필요기술 : 
 - Visual C, C++ 또는 Matlab 프로그래밍 능력 
 - 초음파 신호처리에 대한 이해와 알고리즘 개발 능력 
 - 분석 능력(Analytical Skills)","• 박사 이상 
• 의료초음파 전공(타 전공이어도 관심 있는 자 우대) 
• 초음파 의료기 개발, 신호처리 분야 경력",[],https://jumpit.saramin.co.kr/position/43337
